TargetKey,MonthStartDateKey,SalespersonKey,RegionKey,TargetSales,TargetProfit,TargetOrders
2437,20250101,51,6,138224.3,29632.23,93
2438,20250201,51,6,149997.64,44966.64,163
2439,20250301,51,6,149842.07,39823.78,108
2440,20250401,51,6,145978.57,30688.22,98
2441,20250501,51,6,152721.16,37408.98,155
2442,20250601,51,6,130434.61,38672.37,98
2443,20250701,51,6,120477.31,28584.27,80
2444,20250801,51,6,117697.33,26493.61,67
2445,20250901,51,6,140892.68,38717.37,81
2446,20251001,51,6,146241.76,39528.94,81
2447,20251101,51,6,154334.12,45954.89,142
2448,20251201,51,6,164874.81,46219.03,92
2449,20220101,52,6,65481.79,15177.12,44
2450,20220201,52,6,70686.96,16328.29,47
2451,20220301,52,6,65347.5,15926.66,61
2452,20220401,52,6,70176.14,18269.7,50
2453,20220501,52,6,63365.59,17774.4,66
2454,20220601,52,6,62727.15,15043.76,67
2455,20220701,52,6,55426.68,13494.5,57
2456,20220801,52,6,56661.3,12751.85,44
2457,20220901,52,6,68186.8,17807.17,40
2458,20221001,52,6,68040.0,19032.37,64
2459,20221101,52,6,74444.88,14987.8,46
2460,20221201,52,6,86452.32,21199.79,86
2461,20230101,52,6,70720.54,21201.16,54
2462,20230201,52,6,70173.02,16426.1,68
2463,20230301,52,6,71620.12,18298.23,44
2464,20230401,52,6,62596.39,17961.49,38
2465,20230501,52,6,60237.45,15105.26,46
2466,20230601,52,6,70055.25,16401.87,50
2467,20230701,52,6,57574.65,16945.97,34
2468,20230801,52,6,52855.09,13885.18,41
2469,20230901,52,6,65188.51,15403.97,43
2470,20231001,52,6,63615.03,17604.03,47
2471,20231101,52,6,73414.86,15621.8,41
2472,20231201,52,6,72409.47,16150.57,59
2473,20240101,52,6,69653.71,16951.14,63
2474,20240201,52,6,63896.4,15577.37,53
2475,20240301,52,6,60962.08,16682.23,36
2476,20240401,52,6,68376.94,19665.29,44
2477,20240501,52,6,66702.51,13807.49,40
2478,20240601,52,6,64757.4,15382.49,52
2479,20240701,52,6,52513.31,13225.2,51
2480,20240801,52,6,61847.34,15987.15,47
2481,20240901,52,6,70702.98,14728.53,39
2482,20241001,52,6,72181.95,21506.74,65
2483,20241101,52,6,74821.44,19000.75,53
2484,20241201,52,6,82065.36,17811.88,52
2485,20250101,52,6,71720.78,21414.17,41
2486,20250201,52,6,62571.34,16311.98,51
2487,20250301,52,6,70206.91,18383.78,76
2488,20250401,52,6,63528.97,18082.83,62
2489,20250501,52,6,62896.83,15767.66,44
2490,20250601,52,6,65940.58,19145.02,39
2491,20250701,52,6,53960.95,13709.73,44
2492,20250801,52,6,57680.87,17020.25,46
2493,20250901,52,6,67211.86,14786.03,47
2494,20251001,52,6,63035.95,15091.69,38
2495,20251101,52,6,73482.74,21905.29,46
2496,20251201,52,6,84025.54,22841.92,53
2497,20220101,53,6,70906.7,17890.41,74
2498,20220201,53,6,69901.5,15080.61,75
2499,20220301,53,6,61783.77,15685.88,62
2500,20220401,53,6,58711.51,15301.52,43
2501,20220501,53,6,69531.94,16931.8,63
2502,20220601,53,6,64794.91,16927.66,36
2503,20220701,53,6,63331.56,15767.48,48
2504,20220801,53,6,57244.61,16384.32,34
2505,20220901,53,6,66365.24,19572.49,63
2506,20221001,53,6,69737.8,20593.59,63
2507,20221101,53,6,81550.14,18157.83,48
2508,20221201,53,6,85330.23,24659.11,48
2509,20230101,53,6,67428.25,20080.78,60
2510,20230201,53,6,60639.24,14797.66,36
2511,20230301,53,6,66103.43,17444.48,68
2512,20230401,53,6,72146.61,14942.11,41
2513,20230501,53,6,62721.28,14947.23,50
2514,20230601,53,6,64693.12,14987.77,39
2515,20230701,53,6,61295.36,14051.84,50
2516,20230801,53,6,54364.73,14597.93,55
2517,20230901,53,6,71646.99,20690.72,42
2518,20231001,53,6,70357.22,18061.1,52
2519,20231101,53,6,71919.37,21159.9,51
2520,20231201,53,6,78247.67,21902.04,45
2521,20240101,53,6,65734.33,14159.21,52
2522,20240201,53,6,66288.07,14554.88,55
2523,20240301,53,6,67777.12,14210.54,39
2524,20240401,53,6,71526.61,18075.46,72
2525,20240501,53,6,65336.17,16842.01,43
2526,20240601,53,6,64253.52,15648.14,54
2527,20240701,53,6,53025.7,14856.98,31
2528,20240801,53,6,61933.34,14997.66,34
2529,20240901,53,6,66221.18,16234.87,63
2530,20241001,53,6,63020.43,14121.53,52
2531,20241101,53,6,77500.04,19649.58,66
2532,20241201,53,6,85621.47,25372.77,56
2533,20250101,53,6,61193.84,12750.57,38
2534,20250201,53,6,65319.0,17020.28,69
2535,20250301,53,6,67701.14,13812.62,49
2536,20250401,53,6,60598.83,15065.98,64
2537,20250501,53,6,69957.84,16870.32,59
2538,20250601,53,6,65716.32,17334.87,42
2539,20250701,53,6,62380.41,17935.5,54
2540,20250801,53,6,62248.0,17631.14,40
2541,20250901,53,6,65308.7,18021.31,43
2542,20251001,53,6,60822.3,17548.14,50
2543,20251101,53,6,72873.22,21165.74,60
2544,20251201,53,6,70439.1,15292.63,42
2545,20220101,54,6,64605.75,13304.12,68
2546,20220201,54,6,65131.12,14256.66,54
2547,20220301,54,6,64393.5,16753.39,46
2548,20220401,54,6,71654.29,18584.29,75
2549,20220501,54,6,69644.75,16750.06,68
2550,20220601,54,6,72165.35,19611.51,67
2551,20220701,54,6,54226.72,16260.35,43
2552,20220801,54,6,56521.11,11548.87,33
2553,20220901,54,6,66601.29,19811.89,61
2554,20221001,54,6,60531.58,16695.27,63
2555,20221101,54,6,83910.32,23945.43,50
2556,20221201,54,6,80557.19,21740.23,79
2557,20230101,54,6,64761.7,18449.02,40
2558,20230201,54,6,62782.85,18469.29,34
2559,20230301,54,6,64725.07,18058.96,49
2560,20230401,54,6,66452.62,14463.22,64
2561,20230501,54,6,64869.36,13817.29,60
2562,20230601,54,6,60251.68,16130.64,58
2563,20230701,54,6,63233.28,13662.27,46
2564,20230801,54,6,60334.52,13412.78,57
2565,20230901,54,6,68958.6,14380.7,38
2566,20231001,54,6,71081.38,19647.05,54
2567,20231101,54,6,86841.34,20621.24,49
2568,20231201,54,6,72976.44,20258.11,58
2569,20240101,54,6,62901.38,12874.32,42
2570,20240201,54,6,69637.48,20482.22,62
2571,20240301,54,6,60431.01,15014.22,44
2572,20240401,54,6,64865.13,13295.21,63
2573,20240501,54,6,67949.76,14853.26,41
2574,20240601,54,6,68001.34,14349.73,38
2575,20240701,54,6,57865.39,15303.49,51
2576,20240801,54,6,54380.71,14371.44,45
2577,20240901,54,6,70485.59,14421.89,39
2578,20241001,54,6,70645.15,16339.51,46
2579,20241101,54,6,80149.67,17792.9,64
2580,20241201,54,6,81869.17,19092.98,87
2581,20250101,54,6,72611.26,20133.28,51
2582,20250201,54,6,62707.49,13648.54,58
2583,20250301,54,6,68530.67,20529.13,51
2584,20250401,54,6,64220.33,14238.53,39
2585,20250501,54,6,63418.79,17398.02,48
2586,20250601,54,6,63770.96,16895.34,56
2587,20250701,54,6,51713.79,12641.6,40
2588,20250801,54,6,56667.11,12648.46,37
2589,20250901,54,6,61060.53,18143.13,51
2590,20251001,54,6,61553.6,18016.64,52
2591,20251101,54,6,75789.4,17694.65,52
2592,20251201,54,6,82808.4,22127.53,48
2593,20220101,55,6,70203.88,19431.73,46
2594,20220201,55,6,59857.02,14069.43,47
2595,20220301,55,6,62566.05,18440.45,51
2596,20220401,55,6,64112.44,16256.88,68
2597,20220501,55,6,68069.82,15435.67,38
2598,20220601,55,6,59862.86,16989.01,45
2599,20220701,55,6,58929.29,17370.33,48
2600,20220801,55,6,57090.7,14027.21,42
2601,20220901,55,6,69595.62,19134.74,43
2602,20221001,55,6,62428.56,12872.43,39
2603,20221101,55,6,79074.4,19119.78,56
2604,20221201,55,6,80389.52,17717.63,51
2605,20230101,55,6,65665.39,19321.08,48
2606,20230201,55,6,63866.41,16434.81,45
2607,20230301,55,6,67168.72,16220.45,45
2608,20230401,55,6,69276.57,15041.45,67
2609,20230501,55,6,71216.66,17615.3,52
2610,20230601,55,6,64875.34,17486.66,68
2611,20230701,55,6,56799.97,13353.5,41
2612,20230801,55,6,63700.72,17107.53,63
2613,20230901,55,6,63582.52,17885.0,45
2614,20231001,55,6,59611.75,17741.79,59
2615,20231101,55,6,80822.38,16702.83,86
2616,20231201,55,6,79108.88,22315.18,52
2617,20240101,55,6,67031.65,13806.09,49
2618,20240201,55,6,70150.62,19011.92,50
2619,20240301,55,6,69103.18,19932.11,38
2620,20240401,55,6,71147.84,15322.81,47
2621,20240501,55,6,62744.7,17997.66,63
2622,20240601,55,6,64911.62,13669.2,63
2623,20240701,55,6,52701.78,12265.89,51
2624,20240801,55,6,55891.89,13180.18,32
2625,20240901,55,6,71630.69,17615.08,50
2626,20241001,55,6,61640.42,14187.1,38
2627,20241101,55,6,76042.26,17896.39,45
2628,20241201,55,6,73266.19,19515.58,58
2629,20250101,55,6,65414.14,13478.38,38
2630,20250201,55,6,66908.22,15633.34,59
2631,20250301,55,6,63887.32,18506.52,45
2632,20250401,55,6,61243.26,17842.54,40
2633,20250501,55,6,69781.29,16623.09,41
2634,20250601,55,6,67175.53,18209.22,61
2635,20250701,55,6,51501.96,13841.29,31
2636,20250801,55,6,55239.56,11276.78,35
2637,20250901,55,6,59527.62,16405.96,40
2638,20251001,55,6,67354.54,17839.79,44
2639,20251101,55,6,82484.78,21623.56,46
2640,20251201,55,6,84287.89,18563.2,59
2641,20220101,56,6,69617.01,20203.52,63
2642,20220201,56,6,72295.36,15780.24,57
2643,20220301,56,6,69470.93,15346.69,39
2644,20220401,56,6,68654.36,14691.98,42
2645,20220501,56,6,63486.42,18266.86,59
2646,20220601,56,6,67866.31,20114.29,48
2647,20220701,56,6,60527.88,12248.94,34
2648,20220801,56,6,57574.91,14348.7,42
2649,20220901,56,6,66474.13,16438.12,37
2650,20221001,56,6,64991.05,16687.65,37
2651,20221101,56,6,85181.05,17760.04,49
2652,20221201,56,6,72513.12,15474.9,65
2653,20230101,56,6,63534.1,13794.8,38
2654,20230201,56,6,68938.33,20309.71,61
2655,20230301,56,6,66264.04,16100.92,47
2656,20230401,56,6,59121.06,14621.71,33
2657,20230501,56,6,59705.19,13676.41,34
2658,20230601,56,6,67773.92,16074.38,54
2659,20230701,56,6,60335.67,14556.87,46
2660,20230801,56,6,63776.38,13685.9,42
2661,20230901,56,6,71574.34,19831.22,42
2662,20231001,56,6,68894.42,14539.13,49
2663,20231101,56,6,85430.92,24192.19,78
2664,20231201,56,6,74401.0,20260.37,47
2665,20240101,56,6,68248.16,19415.59,45
2666,20240201,56,6,68519.42,20326.42,40
2667,20240301,56,6,61927.0,14166.78,44
2668,20240401,56,6,67832.69,15332.66,55
2669,20240501,56,6,59881.55,15123.99,34
2670,20240601,56,6,69408.28,16081.66,49
2671,20240701,56,6,55538.24,12793.4,34
2672,20240801,56,6,52461.28,15366.76,33
2673,20240901,56,6,58508.66,12054.03,39
2674,20241001,56,6,61632.24,13008.09,55
2675,20241101,56,6,73065.57,16150.9,65
2676,20241201,56,6,82442.66,20105.94,60
2677,20250101,56,6,71155.4,17575.59,59
2678,20250201,56,6,63256.97,12900.68,47
2679,20250301,56,6,72472.41,17282.6,43
2680,20250401,56,6,70468.65,20237.5,42
2681,20250501,56,6,62139.69,17870.63,44
2682,20250601,56,6,62797.29,14980.08,65
2683,20250701,56,6,62046.86,12429.7,43
2684,20250801,56,6,63558.72,18046.53,44
2685,20250901,56,6,67323.21,15256.2,46
2686,20251001,56,6,67985.35,18498.51,69
2687,20251101,56,6,86664.86,21698.94,54
2688,20251201,56,6,75701.38,20000.35,43
2689,20220101,57,6,65275.06,17581.19,36
2690,20220201,57,6,68542.44,17503.58,48
2691,20220301,57,6,63059.58,15065.21,40
2692,20220401,57,6,62212.67,14169.8,39
2693,20220501,57,6,65451.41,15640.56,53
2694,20220601,57,6,64347.79,15740.29,49
2695,20220701,57,6,63269.59,12905.45,36
2696,20220801,57,6,52759.65,10827.36,32
2697,20220901,57,6,69445.07,20438.46,73
2698,20221001,57,6,67885.14,17562.86,42
2699,20221101,57,6,84101.11,22932.2,91
2700,20221201,57,6,75421.77,19021.09,61
2701,20230101,57,6,64985.44,16888.17,42
2702,20230201,57,6,69925.02,16527.11,75
2703,20230301,57,6,66766.02,16588.33,42
2704,20230401,57,6,60526.58,12510.86,39
2705,20230501,57,6,67467.63,13544.94,59
2706,20230601,57,6,62163.88,17920.51,57
2707,20230701,57,6,56776.78,16024.82,51
2708,20230801,57,6,61133.26,12713.01,46
2709,20230901,57,6,67710.0,17669.06,70
2710,20231001,57,6,65383.02,15551.13,45
2711,20231101,57,6,85648.2,23139.97,49
2712,20231201,57,6,74566.34,17910.73,71
2713,20240101,57,6,65032.41,14295.24,42
2714,20240201,57,6,63800.28,15155.37,42
2715,20240301,57,6,63873.73,13941.59,55
2716,20240401,57,6,67630.61,18936.62,64
2717,20240501,57,6,70457.99,18590.65,59
2718,20240601,57,6,68487.23,14166.85,56
2719,20240701,57,6,55832.65,16183.57,31
2720,20240801,57,6,53882.31,13522.61,44
2721,20240901,57,6,71921.21,17638.36,64
2722,20241001,57,6,60390.38,14591.84,35
2723,20241101,57,6,85093.03,22046.7,70
2724,20241201,57,6,76003.28,16301.19,70
2725,20250101,57,6,67789.39,19846.09,42
2726,20250201,57,6,65781.72,17867.45,59
2727,20250301,57,6,70623.69,18350.06,58
2728,20250401,57,6,69280.22,17007.49,52
2729,20250501,57,6,62332.08,12657.2,37
2730,20250601,57,6,68584.47,17419.56,47
2731,20250701,57,6,54326.46,13475.67,48
2732,20250801,57,6,54333.92,15579.23,35
2733,20250901,57,6,67432.0,18785.77,39
2734,20251001,57,6,71412.49,17864.23,40
2735,20251101,57,6,79526.91,23413.82,53
2736,20251201,57,6,81389.29,17162.24,86
2737,20220101,58,6,63549.43,16198.92,59
2738,20220201,58,6,69988.81,17317.95,66
2739,20220301,58,6,65191.12,15932.99,51
2740,20220401,58,6,64853.46,18515.38,49
2741,20220501,58,6,67146.25,20109.36,39
2742,20220601,58,6,66770.3,14509.79,44
2743,20220701,58,6,62551.77,14801.56,55
2744,20220801,58,6,56076.23,14245.88,32
2745,20220901,58,6,58759.07,12731.52,34
2746,20221001,58,6,66147.68,16434.97,49
2747,20221101,58,6,73174.64,18396.7,42
2748,20221201,58,6,80239.73,21533.92,80
2749,20230101,58,6,71752.85,19925.49,61
2750,20230201,58,6,68045.69,14025.77,53
2751,20230301,58,6,61936.07,12920.33,44
2752,20230401,58,6,61094.92,12701.69,34
2753,20230501,58,6,65122.1,15156.7,42
2754,20230601,58,6,61346.62,12750.23,43
2755,20230701,58,6,51706.82,14692.59,30
2756,20230801,58,6,56465.36,13014.92,39
2757,20230901,58,6,67315.32,18590.35,43
2758,20231001,58,6,60010.29,14360.98,45
2759,20231101,58,6,81119.31,23358.64,63
2760,20231201,58,6,79828.5,20823.0,47
2761,20240101,58,6,63229.2,14955.17,36
2762,20240201,58,6,64986.76,13007.01,49
2763,20240301,58,6,69397.12,16666.26,40
2764,20240401,58,6,60499.06,14629.86,37
2765,20240501,58,6,60130.51,13199.66,40
2766,20240601,58,6,66722.14,17338.68,39
2767,20240701,58,6,60948.22,13339.1,39
2768,20240801,58,6,60957.04,13040.69,62
2769,20240901,58,6,63855.21,14894.73,58
2770,20241001,58,6,67670.14,18602.98,38
2771,20241101,58,6,81077.95,22046.52,51
2772,20241201,58,6,75595.92,19112.83,66
2773,20250101,58,6,63419.78,13606.04,40
2774,20250201,58,6,72762.99,21351.31,48
2775,20250301,58,6,61312.68,15129.96,41
2776,20250401,58,6,59664.92,15560.58,44
2777,20250501,58,6,69018.97,20588.89,58
2778,20250601,58,6,61472.9,17026.51,39
2779,20250701,58,6,62688.16,12889.4,36
2780,20250801,58,6,61345.69,13298.3,36
2781,20250901,58,6,63708.72,17633.41,40
2782,20251001,58,6,62177.81,13640.52,40
2783,20251101,58,6,73202.47,18547.2,41
2784,20251201,58,6,85874.71,22994.0,74
2785,20220101,59,6,71291.75,17413.98,55
2786,20220201,59,6,66601.85,17943.17,42
2787,20220301,59,6,61042.81,12296.02,63
2788,20220401,59,6,68035.7,15173.49,61
2789,20220501,59,6,67074.99,16007.75,57
2790,20220601,59,6,61226.56,13833.54,55
2791,20220701,59,6,61372.05,14087.2,49
2792,20220801,59,6,54322.26,12937.31,58
2793,20220901,59,6,64391.75,18264.22,44
2794,20221001,59,6,64181.3,16107.96,41
2795,20221101,59,6,73489.24,17519.83,42
2796,20221201,59,6,71875.35,15326.32,56
2797,20230101,59,6,69789.99,20118.44,64
2798,20230201,59,6,65778.29,13587.6,42
2799,20230301,59,6,66818.01,18125.94,52
2800,20230401,59,6,62653.0,17612.92,42
2801,20230501,59,6,60039.69,17081.36,55
2802,20230601,59,6,62928.76,13975.56,47
2803,20230701,59,6,61295.29,13220.56,37
2804,20230801,59,6,56838.53,12150.95,42
2805,20230901,59,6,68379.12,17833.85,37
2806,20231001,59,6,59266.54,16635.75,46
2807,20231101,59,6,84662.23,17206.93,69
2808,20231201,59,6,86447.78,20282.43,51
2809,20240101,59,6,62067.03,13850.14,51
2810,20240201,59,6,72341.3,19665.93,54
2811,20240301,59,6,67164.95,16092.67,42
2812,20240401,59,6,66981.67,19369.54,45
2813,20240501,59,6,71348.91,18155.19,55
2814,20240601,59,6,67367.17,15021.75,46
2815,20240701,59,6,52579.09,14183.86,33
2816,20240801,59,6,56728.57,13539.05,39
2817,20240901,59,6,71293.37,21097.85,62
2818,20241001,59,6,67148.04,14894.87,42
2819,20241101,59,6,78786.94,19480.64,56
2820,20241201,59,6,79663.12,22650.95,44
2821,20250101,59,6,71291.32,15461.23,45
2822,20250201,59,6,59267.98,16345.61,35
2823,20250301,59,6,67849.43,17034.86,51
2824,20250401,59,6,71615.67,20112.89,40
2825,20250501,59,6,58611.79,12138.37,60
2826,20250601,59,6,67408.48,16708.42,47
2827,20250701,59,6,53694.67,14625.49,39
2828,20250801,59,6,55659.17,15517.1,48
2829,20250901,59,6,62957.73,14021.85,35
2830,20251001,59,6,61348.34,18143.72,65
2831,20251101,59,6,85086.96,19018.49,48
2832,20251201,59,6,83121.78,24721.87,58
2833,20220101,60,6,65699.74,16487.05,36
2834,20220201,60,6,60929.35,15083.15,67
2835,20220301,60,6,60548.44,16302.21,41
2836,20220401,60,6,70413.95,15229.03,62
2837,20220501,60,6,65348.53,13974.52,63
2838,20220601,60,6,63000.12,15664.14,45
2839,20220701,60,6,54108.4,11262.0,37
2840,20220801,60,6,52377.41,12206.76,32
2841,20220901,60,6,62695.5,17372.97,47
2842,20221001,60,6,61891.81,17629.71,45
2843,20221101,60,6,72460.85,21036.96,46
2844,20221201,60,6,70200.63,14892.87,58
2845,20230101,60,6,71042.18,17690.36,58
2846,20230201,60,6,68465.44,19697.33,69
2847,20230301,60,6,71465.14,20438.87,44
2848,20230401,60,6,60153.72,16500.13,44
2849,20230501,60,6,71447.9,19963.78,50
2850,20230601,60,6,69815.01,17736.71,66
2851,20230701,60,6,60915.74,18157.12,51
2852,20230801,60,6,56645.26,16968.85,33
2853,20230901,60,6,62716.22,16133.06,43
2854,20231001,60,6,59003.18,11864.89,47
2855,20231101,60,6,82410.97,21430.73,62
2856,20231201,60,6,86376.99,20709.95,60
2857,20240101,60,6,60675.59,14584.85,36
2858,20240201,60,6,71705.86,20620.32,48
2859,20240301,60,6,63348.26,13444.7,43
2860,20240401,60,6,60734.28,17155.12,65
2861,20240501,60,6,67459.56,19537.78,50
2862,20240601,60,6,63783.76,15808.7,58
2863,20240701,60,6,60253.08,14623.06,34
2864,20240801,60,6,51906.54,12052.98,35
2865,20240901,60,6,66800.6,13678.72,44
2866,20241001,60,6,61816.27,15800.2,48
2867,20241101,60,6,81471.53,20899.74,53
2868,20241201,60,6,86823.12,25623.16,50
2869,20250101,60,6,69057.56,17900.21,42
2870,20250201,60,6,67298.43,14764.18,53
2871,20250301,60,6,61019.71,15485.59,38
2872,20250401,60,6,61128.46,17280.95,44
2873,20250501,60,6,58810.74,11861.63,33
2874,20250601,60,6,64652.94,14979.32,49
2875,20250701,60,6,52917.91,13133.29,58
2876,20250801,60,6,63738.65,14157.3,35
2877,20250901,60,6,65059.78,18617.68,46
2878,20251001,60,6,67119.0,15820.69,52
2879,20251101,60,6,79992.68,21324.76,64
2880,20251201,60,6,86437.52,25085.65,56
2881,20220101,61,7,131873.35,26448.73,116
2882,20220201,61,7,141287.35,29718.56,91
2883,20220301,61,7,146797.82,33877.49,100
2884,20220401,61,7,149311.8,32393.47,94
2885,20220501,61,7,130368.23,30504.62,85
2886,20220601,61,7,135558.48,38181.92,78
2887,20220701,61,7,111160.54,24765.71,108
2888,20220801,61,7,116769.77,24558.38,88
2889,20220901,61,7,135035.43,37169.22,135
2890,20221001,61,7,140971.38,29653.04,94
2891,20221101,61,7,164885.04,47836.59,162
2892,20221201,61,7,179548.55,45681.47,131
2893,20230101,61,7,153729.84,39273.46,96
2894,20230201,61,7,144806.52,38851.68,144
2895,20230301,61,7,132812.58,35131.08,89
2896,20230401,61,7,155320.22,35495.06,150
2897,20230501,61,7,146519.73,33069.64,138
2898,20230601,61,7,129126.42,35534.68,76
2899,20230701,61,7,127672.89,33491.34,93
2900,20230801,61,7,130500.35,32768.15,144
2901,20230901,61,7,138159.18,35700.03,121
2902,20231001,61,7,134353.32,37193.74,95
2903,20231101,61,7,154513.07,34216.67,111
2904,20231201,61,7,152657.49,36775.15,91
2905,20240101,61,7,130503.81,37750.33,103
2906,20240201,61,7,136316.33,35329.59,92
2907,20240301,61,7,137241.12,38558.58,128
2908,20240401,61,7,133875.18,30575.85,74
2909,20240501,61,7,132693.94,28229.39,81
2910,20240601,61,7,140496.83,34433.16,154
2911,20240701,61,7,133055.91,32668.94,84
2912,20240801,61,7,112981.73,32501.09,77
2913,20240901,61,7,149938.15,41883.6,83
2914,20241001,61,7,133349.66,27180.58,75
2915,20241101,61,7,179834.48,42577.58,108
2916,20241201,61,7,156231.1,41344.77,118
2917,20250101,61,7,146733.91,37438.47,121
2918,20250201,61,7,145775.86,36909.56,119
2919,20250301,61,7,131468.87,38866.78,101
2920,20250401,61,7,143805.9,39581.23,132
2921,20250501,61,7,137402.71,28385.76,111
2922,20250601,61,7,153715.99,33754.62,159
2923,20250701,61,7,135892.01,30558.18,125
2924,20250801,61,7,127708.75,33506.1,130
2925,20250901,61,7,132067.26,34635.52,96
2926,20251001,61,7,156290.98,43614.65,163
2927,20251101,61,7,178785.63,38876.07,144
2928,20251201,61,7,177324.83,36427.72,155
2929,20220101,62,7,69057.57,15488.2,64
2930,20220201,62,7,70070.88,15608.34,55
2931,20220301,62,7,72348.51,18696.84,52
2932,20220401,62,7,62163.21,16423.05,42
2933,20220501,62,7,58507.27,12697.08,35
2934,20220601,62,7,63128.01,16893.68,35
2935,20220701,62,7,56927.2,12563.85,39
2936,20220801,62,7,57548.14,14907.54,48
2937,20220901,62,7,60878.59,13647.95,67
2938,20221001,62,7,67851.58,20303.98,51
2939,20221101,62,7,86657.79,23534.08,69
2940,20221201,62,7,72001.91,19691.46,71
2941,20230101,62,7,71265.11,20959.54,58
2942,20230201,62,7,66394.11,19045.08,40
2943,20230301,62,7,60337.8,12382.21,37
2944,20230401,62,7,71742.87,18790.53,58
2945,20230501,62,7,65020.81,18618.05,45
2946,20230601,62,7,58557.81,12599.41,47
2947,20230701,62,7,52927.49,14258.05,46
2948,20230801,62,7,63393.72,16263.84,44
2949,20230901,62,7,71758.61,16392.07,54
2950,20231001,62,7,61885.51,14165.28,53
2951,20231101,62,7,81096.55,20961.95,60
2952,20231201,62,7,75898.21,18218.47,70
2953,20240101,62,7,60793.39,17197.4,36
2954,20240201,62,7,61561.68,17440.0,46
2955,20240301,62,7,65192.26,16817.16,53
2956,20240401,62,7,67009.46,15270.01,40
2957,20240501,62,7,60178.73,17424.29,65
2958,20240601,62,7,65029.18,18871.45,38
2959,20240701,62,7,56181.56,13723.27,35
2960,20240801,62,7,54777.26,13473.02,37
2961,20240901,62,7,68688.19,16170.2,51
2962,20241001,62,7,67754.92,13875.78,52
2963,20241101,62,7,80204.97,20087.8,53
2964,20241201,62,7,78363.0,20706.1,54
2965,20250101,62,7,72123.13,17265.14,77
2966,20250201,62,7,68435.39,17567.97,53
2967,20250301,62,7,68480.75,14988.58,39
2968,20250401,62,7,67308.39,16667.38,56
2969,20250501,62,7,71131.16,16753.4,75
2970,20250601,62,7,71861.24,19318.97,73
2971,20250701,62,7,54685.54,13426.71,54
2972,20250801,62,7,54420.59,11044.24,37
2973,20250901,62,7,62094.08,12963.02,58
2974,20251001,62,7,64498.46,14045.08,42
2975,20251101,62,7,75833.91,18082.38,60
2976,20251201,62,7,81083.89,22786.53,71
2977,20220101,63,7,68290.44,15601.91,39
2978,20220201,63,7,66158.61,13822.85,43
2979,20220301,63,7,69237.05,19761.06,53
2980,20220401,63,7,68156.15,14661.83,40
2981,20220501,63,7,62942.1,17909.67,39
2982,20220601,63,7,70153.85,18617.39,44
2983,20220701,63,7,58772.54,12843.24,52
2984,20220801,63,7,52162.73,13363.02,31
2985,20220901,63,7,60859.21,13470.72,56
2986,20221001,63,7,65087.64,19408.93,58
2987,20221101,63,7,85036.83,22853.68,58
2988,20221201,63,7,82379.51,21644.73,59
2989,20230101,63,7,65168.74,16945.41,36
2990,20230201,63,7,62180.12,17205.44,51
2991,20230301,63,7,72412.94,16383.84,53
2992,20230401,63,7,65381.26,16765.8,55
2993,20230501,63,7,68832.23,14885.47,42
2994,20230601,63,7,70591.78,18441.46,61
2995,20230701,63,7,57657.58,16687.71,56
2996,20230801,63,7,60464.97,16169.2,38
2997,20230901,63,7,59438.13,17561.93,52
2998,20231001,63,7,71575.98,17178.07,51
2999,20231101,63,7,82499.04,24234.57,50
3000,20231201,63,7,77544.43,19882.61,48
3001,20240101,63,7,69798.75,19899.42,43
3002,20240201,63,7,64451.25,18661.9,45
3003,20240301,63,7,68374.47,18853.53,51
3004,20240401,63,7,69014.75,19875.71,45
3005,20240501,63,7,72160.06,14831.28,55
3006,20240601,63,7,67608.53,18959.68,45
3007,20240701,63,7,51837.76,14043.67,38
3008,20240801,63,7,63293.64,15912.01,64
3009,20240901,63,7,62424.49,12844.48,62
3010,20241001,63,7,67478.34,19777.0,39
3011,20241101,63,7,85669.59,22251.67,62
3012,20241201,63,7,77170.95,19266.61,77
3013,20250101,63,7,72632.46,14736.32,63
3014,20250201,63,7,64048.63,16511.45,43
3015,20250301,63,7,58961.19,15112.35,35
3016,20250401,63,7,69317.02,17027.33,66
3017,20250501,63,7,60169.86,14292.7,57
3018,20250601,63,7,68734.11,16388.52,65
3019,20250701,63,7,55868.1,13136.35,35
3020,20250801,63,7,57213.69,14058.9,38
3021,20250901,63,7,67819.08,14827.71,39
3022,20251001,63,7,66651.81,14628.4,56
3023,20251101,63,7,70372.57,17387.59,59
3024,20251201,63,7,73233.45,20331.2,65
3025,20220101,64,7,59217.25,12016.03,55
3026,20220201,64,7,66556.27,17887.38,71
3027,20220301,64,7,65714.83,15706.69,66
3028,20220401,64,7,63571.2,14586.3,46
3029,20220501,64,7,68841.07,13863.68,40
3030,20220601,64,7,68524.45,19208.0,44
3031,20220701,64,7,52099.14,14159.97,49
3032,20220801,64,7,63671.6,14390.19,56
3033,20220901,64,7,60654.44,14314.84,34
3034,20221001,64,7,71024.0,15220.41,49
3035,20221101,64,7,73415.09,20978.55,50
3036,20221201,64,7,77569.38,18974.86,59
3037,20230101,64,7,61329.13,12460.32,50
3038,20230201,64,7,69047.09,18216.1,76
3039,20230301,64,7,64182.96,18146.94,45
3040,20230401,64,7,64605.39,17658.3,40
3041,20230501,64,7,71522.73,20246.01,40
3042,20230601,64,7,68865.29,15457.5,46
